colecao	est_docs	ano_amostra	tem_muni	pistas	variavel_amostra
6933	11560	2017	sim		Número de estabelecimentos agropecuários com codornas
6934	8458	2017	sim		Número de estabelecimentos agropecuários com coelhos
6935	36601	2017	sim		Número de estabelecimentos agropecuários com apicultura
6936	17157	2017	sim		Número de estabelecimentos agropecuários com sericicultura
6937	7950	2017	sim		Número de estabelecimentos agropecuários que venderam produtos da aquicultura
6938	4950	2017	sim		Número de estabelecimentos agropecuários com aquicultura
6939	5567	2017	sim		Número de estabelecimentos agropecuários com ranicultura
6940	54440	2017	sim		Número de estabelecimentos agropecuários com galinhas, galos, frangas, frangos e pintos
6941	54440	2017	sim		Número de estabelecimentos agropecuários com galinhas, galos, frangas, frangos e pintos
6942	54440	2017	sim		Número de estabelecimentos agropecuários com galinhas, galos, frangas, frangos e pintos
6943	16913	2017	sim		Número de estabelecimentos agropecuários com mais de 200 cabeças de galinhas, galos, frangas, frangos e pintos
6944	16913	2017	sim		Número de estabelecimentos agropecuários com mais de 200 cabeças de galinhas, galos, frangas, frangos e pintos
6945	10062	2017	sim		Número de estabelecimentos agropecuários com espécies da silvicultura
6946	10062	2017	sim		Número de estabelecimentos agropecuários com espécies da silvicultura
6947	7842	2017	sim		Número de estabelecimentos agropecuários com produtos da silvicultura
6948	7842	2017	sim		Número de estabelecimentos agropecuários com produtos da silvicultura
6949	7374	2017	sim		Número de estabelecimentos agropecuários com produtos da extração vegetal
6950	7374	2017	sim		Número de estabelecimentos agropecuários com produtos da extração vegetal
6951	2782	2017	sim		Número de estabelecimentos agropecuários com produção de floricultura e/ou plantas ornamentais
6952	2782	2017	sim		Número de estabelecimentos agropecuários com produção de floricultura e/ou plantas ornamentais
6953	15369	2017	sim		Número de estabelecimentos agropecuários com horticultura
6954	15369	2017	sim		Número de estabelecimentos agropecuários com horticultura
6955	48884	2017	sim		Número de estabelecimentos agropecuários com 50 pés e mais existentes da lavoura permanente
6956	48884	2017	sim		Número de estabelecimentos agropecuários com 50 pés e mais existentes da lavoura permanente
6957	22128	2017	sim		Número de estabelecimentos agropecuários com lavoura temporária
6958	22128	2017	sim		Número de estabelecimentos agropecuários com lavoura temporária
6959	22128	2017	sim		Número de estabelecimentos agropecuários com lavoura temporária
6960	15619	2017	sim		Número de estabelecimentos agropecuários com agroindústria rural
6961	15619	2017	sim		Número de estabelecimentos agropecuários com agroindústria rural
6962	11117	2017	sim		Número de estabelecimentos agropecuários
6963	10674	2017	sim		Número de estabelecimentos agropecuários com uso de irrigação
6965	16619	2017	sim		Número de estabelecimentos agropecuários com lavoura temporária
6966	39954	2017	sim		Número de estabelecimentos agropecuários com 50 pés e mais existentes da lavoura permanente
6976	198	2016	sim		Domicílios com banheiro, sanitário ou buraco para dejeções de uso exclusivo
703	19428	1999	sim		Número de casamentos entre cônjuges masculino e feminino
704	20207	1999	sim		Nascidos vivos ocorridos no ano
7061	1458		sim		IPCA dessazonalizado - Variação mensal
7062	634		sim		IPCA15 - Variação mensal
707	19428	1999	sim		Número de casamentos entre cônjuges masculino e feminino
712	19464	1999	sim		Número de casamentos entre cônjuges masculino e feminino
717	9516	1999	sim		Número de processos de divórcio encerrados em 1ª instância
724	1506	1999	sim		Número de filhos de casais envolvidos em divórcios concedidos em 1ª instância
730	8753	1999	sim		Número de separações judiciais concedidas em 1ª instância
738	8723	2001	sim		Número de separações judiciais concedidas em 1ª instância
739	10772	1998	sim		Número de filhos de casais envolvidos em separações judiciais concedidas em 1ª instância
740	8723	1999	sim		Número de separações judiciais concedidas em 1ª instância
761	5565	2010	sim	Populacao	População residente
765	11086	2006	sim		Número de estabelecimentos agropecuários
767	5548	2006	sim		Pessoas que dirigem os estabelecimentos agropecuários
777	5548	2006	sim		Número de estabelecimentos agropecuários
782	16710	2006	sim		Número de estabelecimentos agropecuários
783	16710	2006	sim		Número de estabelecimentos agropecuários
784	8379	2006	sim		Número de estabelecimentos agropecuários que utilizaram plantio direto na palha
785	8379	2006	sim		Número de estabelecimentos agropecuários que utilizaram plantio direto na palha
786	11086	2006	sim		Número de estabelecimentos agropecuários
787	11086	2006	sim		Número de estabelecimentos agropecuários
788	11096	2006	sim	Empresas / ocupacao	Pessoal ocupado em estabelecimentos agropecuários em 31/12 com laço de parentesco com o produtor
790	11096	2006	sim	Empresas / ocupacao	Pessoal ocupado em estabelecimentos agropecuários em 31/12 com laço de parentesco com o produtor
791	5548	2006	sim		Número de estabelecimentos agropecuários
792	5548	2006	sim		Número de estabelecimentos agropecuários
793	5564	2007	sim	Populacao	População residente
797	5435	2007	sim		Domicílios recenseados
798	5435	2007	sim		Domicílios particulares ocupados
801	5548	2006	sim		Número de estabelecimentos agropecuários
802	5292	2006	sim		Número de estabelecimentos agropecuários com utilização de mão-de-obra com intermediação de empreiteiro no ano
805	22174	2006	sim	Empresas / ocupacao	Número de estabelecimentos agropecuários com pessoal ocupado com laço de parentesco com o produtor
806	11096	2006	sim	Empresas / ocupacao	Pessoal ocupado em estabelecimentos agropecuários em 31/12 com laço de parentesco com o produtor
807	11096	2006	sim	Empresas / ocupacao	Pessoal ocupado em estabelecimentos agropecuários em 31/12 com laço de parentesco com o produtor
808	5533	2006	sim		Número de estabelecimentos agropecuários em que o produtor declarou ter atividade fora do estabelecimento no ano
809	5530	2006	sim	Renda / rendimento	Número de estabelecimentos agropecuários em que algum membro da família do produtor teve atividade remunerada fora do estabelecimento no ano
811	11054	2006	sim	Empresas / ocupacao	Pessoal ocupado em estabelecimentos agropecuários em 31/12 sem laço de parentesco com o produtor
812	11054	2006	sim	Empresas / ocupacao	Pessoal ocupado em estabelecimentos agropecuários em 31/12 sem laço de parentesco com o produtor
813	5521	2006	sim		Número de estabelecimentos agropecuários com trabalhadores temporários contratados no ano
814	14204	2006	sim		Área cortada de espécies da silvicultura
815	4412	2006	sim		Valor da produção
816	5103	2006	sim		Valor da produção
817	3677	2006	sim		Valor da produção
818	9880	2006	sim		Número de estabelecimentos agropecuários com horticultura
819	5258	2006	sim		Valor da produção
820	11084	2006	sim		Número de estabelecimentos agropecuários que realizaram despesas
822	5146	2006	sim		Valor da produção
824	11046	2006	sim		Valor da produção
825	11046	2006	sim		Valor da produção
827	22280	2006	sim		Número de informantes
828	5548	2006	sim		Número de estabelecimentos que não obtiveram financiamento
829	10835	2006	sim		Número de estabelecimentos agropecuários que obtiveram financiamento
830	11033	2006	sim		Número de estabelecimentos agropecuários que investiram
831	11086	2006	sim		Número de estabelecimentos agropecuários com informações sobre bens
